listing_id,url,property_type,price_azn,area_m2,rooms,floor,total_floors,building_type,renovation,has_kupca,has_mortgage,city,district,settlement,metro_station,landmark,latitude,longitude,seller_type,description
6366831,https://bina.az/items/6366831,menziller/yeni-tikili,535000.00,200.00,4,18,20,yeni tikili,temirsiz,t,t,Bakı,Yasamal,,Elmlər Akademiyası,ASAN Xidmət №3,,,agent,"🏢SATILIR – Təmirsiz Mənzil!

📍 Elmlər Akademiyası Musabəyov Parkının yanında. ""Rich Plaza""

Şəhərin ən prestijli və tələb olunan ərazilərindən birində yerləşən , geniş sahəyə malik təmirsiz mənzil satışdadır.

🏡 4 otaq
📐 200 m²
🏢 20 mərtəbəli binanın 18-ci mərtəbəsi
📃 Kupça (Çıxarış) var

💰 Qiymət: 535.000 ₼

🔹 Prestijli bina
🔹 Rahat yaşayış üçün ideal planlama
🔹 Həm yaşayış, həm də gəlirli investisiya üçün əla seçim
🔹 Binada reception xidməti var"
5774159,https://bina.az/items/5774159,menziller/yeni-tikili,198000.00,75.00,3,7,10,yeni tikili,temirli,t,t,Bakı,Xətai,,,,,,agent,"𝔹𝟙ℝ𝔹𝔸𝕊ℍ𝔸_ℝİ𝔼𝕃𝕋𝕆ℝ𝔻𝔸ℕ 𝕟ö𝕧𝕓ə𝕥𝕚 𝕓𝕚𝕣 ə𝕝𝕒 𝕥ə𝕜𝕝𝕚𝕗
💣𝐒 𝐀 𝐓 𝐈 𝐋 𝐈 𝐑💣
══════╗◊╔══════
Ⓜ️ ℍə𝕫𝕚 𝔸𝕤𝕝𝕒𝕟𝕠𝕧 𝕞/𝕤 
📍   𝕏ə𝕥𝕒𝕚  𝕣𝕒𝕪𝕠𝕟𝕦
📍   ℝ𝔸𝕊𝕊𝔸𝕄𝕃𝔸ℝ 𝕓𝕚𝕟𝕒𝕤ı
✅ 𝕐𝕒𝕩şı 𝕥ə𝕞𝕚𝕣𝕝𝕚
🛠️ 𝔻ü𝕫ə𝕝𝕞ə 𝟚/𝟛 𝕠𝕥𝕒𝕢
🔹️ 𝕄ə𝕟𝕫𝕚𝕝 𝕤𝕒𝕙ə𝕤𝕚 𝟟𝟝 𝕞𝟚
🔹️ 𝕄ə𝕣𝕥ə𝕓ə 𝟙𝟘/𝟟 𝕠𝕣𝕥𝕒
📚 𝕊ə𝕟ə𝕕: 𝕄ü𝕢𝕒𝕧𝕚𝕝ə ( Çı𝕩𝕒𝕣ış 𝕠𝕝𝕒𝕔𝕒𝕢 ) 
🔹️ Ə𝕥𝕣𝕒𝕗𝕝ı 𝕞ə𝕝𝕦𝕞𝕒𝕥 üçü𝕟 𝕫ə𝕟𝕢
💰 ℚ𝕚𝕪𝕞ə𝕥: 𝟙𝟡𝟠.𝟘𝟘𝟘 𝔸ℤℕ
🔹️ İ𝕡𝕠𝕥𝕖𝕜𝕒𝕪𝕒 𝕪𝕒𝕣𝕒𝕣𝕝ı 
🔹️ ℝ𝕖𝕒𝕝 𝕄üş𝕥ə𝕣𝕚𝕪ə 𝕖𝕟𝕕𝕚𝕣𝕚𝕞 𝕠𝕝𝕦𝕟𝕒𝕔𝕒𝕢
══════╗◊╔══════
🔹️ 𝕏𝕚𝕕𝕞ə𝕥 ℍ𝕒𝕢𝕢ı
✅ 𝐒𝐚𝐭ı𝐜ı - 𝐌ə𝐧𝐳𝐢𝐥𝐢𝐧 𝐬𝐚𝐭ış 𝐦ə𝐛𝐥əğ𝐢𝐧𝐢𝐧 𝟏 %
✅ 𝐀𝐥ı𝐜ı - 𝐌ə𝐧𝐳𝐢𝐥𝐢𝐧 𝐚𝐥ış 𝐦ə𝐛𝐥əğ𝐢𝐧𝐢𝐧 𝟏 %
"
6366837,https://bina.az/items/6366837,menziller/kohne-tikili,210000.00,58.00,2,6,9,kohne tikili,temirli,t,t,Bakı,Yasamal,,İnşaatçılar,Javahir Residence,,,agent,"Mətbuat prospektində 2 otaqli mənzil satilir.

Продается 2-х комнатная квартира на проспекте Матбуат."
6090090,https://bina.az/items/6090090,menziller/yeni-tikili,127000.00,60.00,2,12,13,yeni tikili,temirli,t,t,Bakı,Binəqədi,Binəqədi,,,,,agent,Binəqədi Residence də 13/12 ci mərtəbəsində ümumi sahəsi 60 kv olan mənzil tam əşyalı mebel qarışıq satilir. Mənzilin cox gozəl şəhər mənzərəsi var. Təzə təmir olur az yasayis olub. Binada qaz su isiq var yasayisli binadi qazı təzə 8 aydır verilib. İstilik sistemi kombidi. İsti poldu. Tam əsyali gorduyunuz əşyalarla birlikdə satilir. Ofis haqqi 1 faiz
6366846,https://bina.az/items/6366846,menziller/yeni-tikili,281000.00,73.00,2,11,16,yeni tikili,temirsiz,f,f,Bakı,Nərimanov,,Gənclik,Azərbaycan turizm institutu,,,agent,"Nərimanov rayonu Elşad Quliyev küçəsində yerləşən Araz 2011 yaşayış binasında mənzil satılır.

• Təmirsiz
• 73 m²
• 2 otaq studio 
• 1 Eyvan
• 11\16
• Yarım yelçəkən
• Mətbəx mebeli var 
• Əşyasız 


Binanın üstünlükləri:
• Ekoloji təmiz rayon
• Qapalı həyət
• Yeraltı qaraj
• 24 saat təhlükəsizlik xidməti
• Kamera nəzarəti
• Yanğın təhlükəsizlik sistemi
• Müasir tələblərə uyğun geniş liftlər
• Daimi qaz, işıq və su
• Kabel Tv
• Mərkəzi istilik sistemi

190051"
6366843,https://bina.az/items/6366843,menziller/yeni-tikili,450000.00,165.00,4,2,16,yeni tikili,temirsiz,t,t,Bakı,Nəsimi,,28 May,Azərbaycan Dillər Universiteti,,,agent,"🏙️ Bakı şəhərinin ən prestijli layihələrindən biri olan Vurğun Residence-2 layihəsinin “Gold Star” yaşayış kompleksi şəhərin tam mərkəzində premium və komfortlu həyat tərzi təqdim edir. Kompleks Zabitlər Parkının qarşısında, Əjdərbəy məscidi ilə qonşuluqda yerləşir. Ərazi həm elit lokasiyası, həm də inkişaf etmiş infrastrukturu ilə seçilir. Heydər Əliyev Sarayı, Qış Bulvarı və şəhərin əsas mərkəzi nöqtələri kompleksə cəmi bir neçə dəqiqəlik məsafədədir.

📍 Ətrafında ABŞ və Türkiyə səfirlikləri, Bakı Sirki, “Acıbadem” Tibb Mərkəzi, Ana və Uşaq Xəstəxanası, Mərkəzi Hərbi Hospital, 18 və 25 nömrəli məktəblər yerləşir. Gündəlik ehtiyaclar üçün “Bravo”, “Bolmart”, “Təzə Bazar”, həmçinin müxtəlif restoran, kafe və əyləncə mərkəzləri yaxınlıqdadır.

🚇 Nəqliyyat baxımından kompleks olduqca əlverişli mövqedə yerləşir. “28 May” və “Nizami” metro stansiyalarına yaxın məsafədə olması şəhərin istənilən nöqtəsinə rahat çıxış imkanı yaradır.

🏢 Memarlıq baxımından layihə xüsusi premium konsepsiya əsasında inşa olunub. Kompleks iki mərtəbəli stilobat üzərində yerləşən 4 blokdan ibarətdir. Fasad mərmər və dağ bülluru ilə üzlənib. Almaniya istehsalı olan yüksək keyfiyyətli alüminium profillər və “Guardian SunGuard” üçqat şüşə paketlər istifadə olunub. Kompleks yüksək səviyyəli yanğın təhlükəsizlik sistemi ilə təmin edilib.mənzilə baxış ödənişlidi!!!

r:
• Hovuz, fitness və SPA mərkəzi
• Gözəllik salonu və solyari
• Mini-futbol və voleybol meydançaları
• Uşaq bağçası və tədris mərkəzi
• Restoran və kafelər
• 4 mərtəbəli yeraltı parking
• 24/7 mühafizə və təhlükəsizlik sistemi
• Professional servis xidməti"
6276560,https://bina.az/items/6276560,menziller/yeni-tikili,399000.00,210.00,5,16,17,yeni tikili,temirli,t,t,Bakı,Yasamal,,20 Yanvar,,,,agent,"Umumi 210 kv. 
20 yanvar metrosi yaninda. 
Mərtəbə 16/17
2 lift
210 kv m. duplex menzil satilir. 16-17 mertebe. Lift mertebeye qalxir. Menzil əșla ile bir yerde satilir.
İpatekaya yararlı
Sənəd kupça çıxarış
Ofis haqqı 1 %"
6364328,https://bina.az/items/6364328,menziller/yeni-tikili,265000.00,115.00,3,2,19,yeni tikili,temirli,t,f,Bakı,Yasamal,Yeni Yasamal,İnşaatçılar,,,,agent,"Yeni Yasamalda Şerur MTK da qanuni 3 otaqlı menzil satışa çıxıb 
Qaz su işiq daimidir
Ev 2 ci mertebede yerleşir
Binanın altında fitness zalı var
Yaxınlıqda her bir infrastrukur yerleşir
Evin temiri şekilde gördüyünüz kimi eladı 
Kupçası da var
Start qiymet 265000 dir
Ciddi alıcılarla qiymetde danışıq olacaq 
Yeni yasamalda en elverişli yerde yerleşir
Etraflı baxış üçün nömreye zeng ede bilersiniz
Ofis haqqı:1%"
6366848,https://bina.az/items/6366848,menziller/kohne-tikili,280000.00,70.00,3,9,10,kohne tikili,temirli,t,f,Bakı,Səbail,,28 May,Azadlıq meydanı,,,agent,"TƏCİLİ SATİLİR

Şəhərin mərkəzi bulvara yaxin ərazidə eksperemental layihəli daş binada təmirli mənzil satilir
10/9 cu mərtəbə
Ümumi sahəsi 70 kv.m.
Mənzil ideal şəkildə 3 otaga düzəlib (otaqlar və mətbəx pəncərəlidir)
Əlavə məlumat ücün zənq edin \
Real aliciya endirim olacaq
Şirkətin xidmət haqqi 1%"
6366849,https://bina.az/items/6366849,menziller/kohne-tikili,127000.00,57.00,2,5,5,kohne tikili,temirli,t,t,Bakı,Binəqədi,Biləcəri,,,,,agent,"Biləcəri qəs Yəhya Hüseynov küç 5 mərtəbəli binanın 5 ci mertebesinde 2 otaqli mənzil satılır.Ipotekaya yararlidir.Real aliciya endirim olunacaq.
Qiymət 127000 Azn"
6366838,https://bina.az/items/6366838,menziller/yeni-tikili,143000.00,50.00,2,13,17,yeni tikili,temirli,t,t,Bakı,Xətai,,Həzi Aslanov,,,,agent,"SATILIR – 2 OTAQLI MƏNZİL
📍 Xətai rayonu, Həzi Aslanov metrosuna yaxın
📌 Gəncə prospekti 28, Folklor MTK
🏢 17 mərtəbəli binanın 13-cü mərtəbəsi
📐 Sahəsi: 50 m²
🛏️ 2 otaqlı
✨ Təmirli
📄 Çıxarış (Kupça) var
💰 Qiymət: 143 000 AZN
💼 Ofis xidmət haqqı: 1%"
6265527,https://bina.az/items/6265527,menziller/kohne-tikili,97000.00,40.00,1,5,5,kohne tikili,temirli,t,f,Bakı,Nizami,8-ci kilometr,Neftçilər,,,,agent,Baki Şəhəri neftcilər metrosuna piyada 5 dəqiqəlik məsafədə İcra hakimətinin arxasinda təmirsiz 1 otaqli mənzil.Qaz su işiğ daimdir.sənəd kupçadır.hal hazirda kirayeci qalir 300m 
6139923,https://bina.az/items/6139923,menziller/yeni-tikili,641000.00,144.00,4,4,8,yeni tikili,temirsiz,t,f,Bakı,Xətai,Ağ şəhər,,Ağ şəhər,,,agent,"«AĞ ŞƏHƏR»
В жилом доме продаётся  4-х комнатная квартира, общая площадь 144 кв.м. Квартира под маяк, отличная планировка, большие комнаты. Полный спектр современных удобств. Выполнена качественная мраморная отделка лестниц и холлов. В корпусах предусмотрены помещения для охраны и консьержа, техническое обслуживание, круглосуточная охрана с видеонаблюдением, система противопожарной безопасности. Комфортные лифты грузоподъёмностью до 1 тонны с доступом к лифту из подземной парковки. Услуги фирмы 1%
______________________________________________________

«AĞ ŞƏHƏR»
Yaşayışlı binada 4 otaqlı mənzil satılır. Ümumi sahəsi 144 kv.m. təmirsizdi (pod mayak), işıqlı otaqlar, geniş hol. Daş divarlar, mərmər pilləkənlər və bloklar. Binanın fasadı aglayla işlənib. Korpuslarda mühafizə və konsyerj üçün yerlər nəzərdə tutulub, 24 saat mühafizə kameraları, sürətli liftlər, yeraltı parking.  Firma xidmət haqqı 1%."
6276538,https://bina.az/items/6276538,menziller/yeni-tikili,329000.00,100.00,2,15,19,yeni tikili,temirli,t,t,Bakı,Nəsimi,,8 Noyabr,İnqilab Residence,,,agent,"Semashkonun arxasında yerleshen Altes park yashayish komplexinde 19 mertebeli binanin 16 ci mertebesinde yerleshen 2 otaqli ev satisha chixarilib. komplex olduqca bahali komplexdir ve shexsi yashayish uchun  bahalı temir olunub, mebel daxil bu qiymete tecili oldugu ucun satilir. Tek remonta 100 min xerclenib. Pol yeni nov bambu parket, dehliz ve metbex isti pol. Metbex mebeli - Palitra, remont Ital dizayn, casamia, villery boch, qapilar ital dizayn. paltar yuyan ve qab yuyanla birge satılır. elektrik eshyalarin 90 faizi qalir her biri bosch ve.s 
İpatekaya yararlı
Sənəd kupça çıxarış
Ofis haqqı 1 %"
6366851,https://bina.az/items/6366851,menziller/yeni-tikili,195000.00,68.00,2,7,18,yeni tikili,temirli,t,t,Bakı,Binəqədi,9-cu mikrorayon,,,,,agent,COOOX COOX TECILI KUPCALI IPOTEKAYA YARARLI 9 mkr Mircelal kucesi 61 65 18 26 85  nomreli marsurutlarin son dayancagin yaxin Nesimi metrosuna ayaqla 4-5 deqiqelik mesafede  zeytun baglarina Heyder Mescidine yaxin 18 mertebeli binanin 7 ci mertebesinde 1 otaqdan 2 otaga duzeldilmis menzil esyalari ile birlikde ( tv xalca xaric) satilir Qaz su isiq daimidir Yaxinliqda mekteb baxca boyuk supermarketler var marsurut xetleri hereket edirler Bir sozle erazi butun infrastrukutlarla ehate olunmusdur Ciddi sexsler elaqe saxlasin OFİS HAQQİ alan terefinden 1% odenilecek
6366860,https://bina.az/items/6366860,menziller/kohne-tikili,159000.00,58.00,2,4,5,kohne tikili,temirli,t,f,Bakı,Nəsimi,4-cü mikrorayon,Memar Əcəmi,Kristal Abşeron Əcəmi,,,agent,"🏡 Satılır — 2 otaqlı mənzil | 4-cü mikrorayon
📍 Ünvan: Hüseyn Seyidzadə küçəsi, 4-cü mikrorayon
✨ Qanuni 2 otaqlı mənzil
🔑 Kupça var
🛠️ Super təmirli
🏠 Təmir bitdikdən sonra mənzildə yaşayış olmayıb.

Mənzil sakit və rahat məhəllədə yerləşir. Ətrafında məktəb, bağça və dayanacaq mövcuddur. Gündəlik yaşayış üçün əlverişli infrastruktura yaxın ərazidir.

📞 Əlavə məlumat və ətraflı məlumat üçün əlaqə saxlaya bilərsiniz.

💼 Ofis haqqı: 1%"
6194851,https://bina.az/items/6194851,menziller/yeni-tikili,214900.00,79.30,2,6,16,yeni tikili,temirsiz,t,f,Bakı,Nərimanov,,Koroğlu,,,,agent,"*BCR OLİMPİK — PRESTİJ KOMPLEKSDƏ 2 OTAQLI GENİŞ PANORAMALI MƏNZİL SATIŞA ÇIXDI*
------------------- 214.990 AZN (126.470 USD)-----------------------
📍 Ünvan: Heydər Əliyev prospekti 189 (ASAN Xidmətin arxası)
Ⓜ️ Metro: Koroğlu metrosu — piyada 600 metr
🏢 Kompleks: Baku City Residence Olimpik
🏠 Əsas məlumatlar
* Yeni tikili (premium layihə)
* 6 / 16 mərtəbə
* Sahə: 79.3 m²
* Otaq sayı: 2 otaq studiya
* Sənəd: Çıxarış
✨ Mənzil haqqında
✔️ Gün işığı alan geniş və işıqlı mənzil
✔️ 79.3 m² sahə — komfortlu yaşayış üçün ideal
✔️ Sərbəst planlama — fərdi dizayn üçün geniş imkan
✔️ Müasir tikili və keyfiyyətli materiallar
✔️ Qaz, su və işıq daimidir
✔️ Həm yaşayış, həm də investisiya üçün ideal seçim
🏢 Baku City Residence Olimpik haqqında
✔️ 9 hektar ərazidə yerləşən premium yaşayış kompleksi
✔️ Müasir memarlıq və geniş abadlaşdırılmış ərazi
✔️ Hər blokda 3 ədəd sürətli KONE liftləri
✔️ 24/7 mühafizə və təhlükəsizlik sistemi
✔️ Yeraltı parking — 945 yerlik
✔️ Ümumi mənzil sayı: 784
🌳 İnfrastruktur və yerləşmə üstünlükləri
Kompleks şəhərin strateji və sürətlə inkişaf edən ərazisində yerləşir:
🏢 ASAN Xidmət
🏦 Mərkəzi Bank və dövlət qurumları
🏢 SOCAR və Dövlət Neft Fondu
🏥 Yeni Klinika
🏟️ Olimpiya Stadionu və Milli Gimnastika Arenası
🛒 Bravo hipermarket
🏫 Məktəb və bağçalar
🚇 Koroğlu metrosu
🚗 Şəhərin əsas yollarına rahat çıxış
📌 Qeyd
📄 Satış üçün sənədlər tam qaydasındadır
📞 1 saat öncədən əlaqə saxlanıldıqda baxış mümkündür
🤝 Qiymətdə razılaşma üçün maksimum dəstək göstəriləcək"
6114052,https://bina.az/items/6114052,menziller/yeni-tikili,650000.00,132.00,3,9,14,yeni tikili,temirli,t,t,Bakı,Səbail,,Sahil,Fəvvarələr meydanı,,,agent,"🏠 Mənzil satılır – 3 otaqlı
📍 Şəhərin tam mərkəzində yerləşir
✅ Qanuni sənədlərlə(kupça) təhvil verilir
💡 İşıq, su, qaz daimidir
🌞 Geniş və işıqlı otaqlar
🏫 Yaxınlıqda məktəb, bağça, supermarketlər
🌳 Malakan bağı və Tarqovuya yaxın
🌊 Dənizə gözəl mənzərə
🚿 2 sanuzel mövcuddur
💰 Bu ərazidə bu qiymətə ev yoxdur
👀 Real alıcıya mənzili hər an göstərmək mümkündür
📞 Ətraflı məlumat üçün əlaqə saxlayın

----------------------------------------------------

🏠 Продается квартира – 3 комнаты
📍 В самом центре города
✅ С законными документами
💡 Свет, вода, газ постоянно
🌞 Просторные и светлые комнаты
🏫 Рядом школа, детский сад, супермаркеты
🌳 Близко к Малаканскому саду и Тарговой
🌊 Красивый вид на море
🚿 2 санузла
💰 В этом районе по такой цене квартир нет
👀 Реальному покупателю можно показать в любое время
📞 Для подробной информации свяжитесь

------------------------------------------------------------

🏠 Apartment for sale – 3 rooms
📍 Located in the very city center
✅ With legal documents
💡 Electricity, water, gas available 24/7
🌞 Spacious and bright rooms
🏫 Nearby school, kindergarten, supermarkets
🌳 Close to Malakan Garden and Torgovaya Street
🌊 Beautiful sea view
🚿 2 bathrooms
💰 No other apartments at this price in the area
👀 Can be shown anytime to real buyers
📞 Contact for more details"
6205463,https://bina.az/items/6205463,menziller/yeni-tikili,385000.00,133.00,3,5,16,yeni tikili,temirli,f,f,Bakı,Nizami,,Neftçilər,,,,agent,"Bakı şəhəri Nizami rayonu,Neftçilər metrostansiyasının və Xəzər Universitetinin yaxınlığında yeni inşa edilmiş 16 mərtəbəli binanın 5-ci mərtəbəsində 3 otaqlı ,Super Təmirli, Əşyalı 133 kv.m sahəsi olan mənzil satilir. Mənzildə su,işıq,qaz daimi fasiləsiz verilir. Binanın geniş həyəti, uşaq əyləncə parkı,2 mərtəbə avtomobil dayanacağı, 24 saat mühafizəsi, bloklarında kodlu seyf qapıları siz alıcıların ixtiyarına verilir.Bina super marketlərə, ticarət mərkəzlərinə, uşaq baxçalarına, orta məktəblərə yaxın ərazidə inşa edilib.Mənzil haqqında ətraflı məlumat almaq istəyənlər aşağıdakı telefon nömrələri ilə əlaqə saxlaya bilərlər."
6205410,https://bina.az/items/6205410,menziller/yeni-tikili,620000.00,152.00,3,8,18,yeni tikili,temirli,t,f,Bakı,Yasamal,,Elmlər Akademiyası,ASAN Xidmət №3,,,agent,"Bakı şəhəri Yasamal rayonu, Elmlər Akademiyası metrosunun yaxınlığında yerləşən, Shokolad Tower Yasayis Kompleksi 18 mərtəbəli binanın 8-ci mərtəbəsində 3 otaqli, Əla Təmirli, 152 kv.m sahəsi olan mənzil satılır. Mənzildə su,qaz işıq, daimi fasiləsiz verilir. Binanın geniş həyəti,yeralti avtomobil dayanacağı, 24 saat mühafizəsi, bloklarında kodlu seyf qapıları siz alıcıların ixtiyarına verilir. Bina super marketlərə, ticarət mərkəzlərinə, uşaq baxçalarına, orta məktəblərə yaxın ərazidə inşa edilib. Mənzil haqqında ətraflı məlumat almaq istəyənlər aşağıdakı telefon nömrələri ilə əlaqə saxlaya bilərlər."
6117520,https://bina.az/items/6117520,menziller/yeni-tikili,330000.00,137.00,3,7,18,yeni tikili,temirsiz,t,f,Bakı,Səbail,Badamdar,,,,,agent,"Badamdar qəsəbəsində yerləşən yeni tikilidə 3 otaq təmirsiz mənzil satılır. Mənzil yelçəkəndir(skvoznoy).  Qaz su işıq daimidir. Binanın geniş səliqəli həyəti, yeraltı parkingi və mühafizə xidməti mövcuddur. 
Kupçalıdır. İpotekaya yararlıdır. Ətraflı məlumat almaq üçün əlaqə saxlaya bilərsiniz. "
6032742,https://bina.az/items/6032742,menziller/yeni-tikili,130000.00,85.00,3,5,11,yeni tikili,temirli,t,t,Xırdalan,Abşeron,,,,,,agent,"Abşeron Gənclər şəhərciyində 3 otaqlı Kupçalı ipotekaya yararlı menzil satilir. 
Menzil qismen əşyalı satılır 
Ofis haqqi 1 faiz"
6366959,https://bina.az/items/6366959,menziller/yeni-tikili,230000.00,65.00,2,14,18,yeni tikili,temirli,f,f,Bakı,Nəsimi,,28 May,Azərbaycan Dillər Universiteti,,,agent,28-May metrosu VIP bima 28- Park Rezidens MTK 18-mertebenin 14-ci mertebesi 1-otaqli 2-otaqa duzelmesi olan Metbext Studiya olan menzil 230000 AZN satilir Binanin qazi var elave melumat ucun zeng ede bilersiniz ofis haqqi 1 faiz edir Bundan bashgada menzillerimiz var teklifleri gostere bilerik 
6361524,https://bina.az/items/6361524,menziller/yeni-tikili,103000.00,70.00,2,7,11,yeni tikili,temirli,t,t,Xırdalan,Abşeron,,,,,,agent,"Kupçalıdır
Abşeron gənclər şəhərciyi 
Original 2 otaqdı 
Əşyalı satılır
Kombi kondisaner hər şey var 
Hal hazirda 450 manata kirayeye verilib 
Ofis haqqi 1 faiz"
6267179,https://bina.az/items/6267179,menziller/yeni-tikili,430000.00,135.00,3,15,17,yeni tikili,temirsiz,t,f,Bakı,Nərimanov,,Gənclik,Azərbaycan turizm institutu,,,agent,"Odlar Yurdu Universitetinin yanında yerləşən yeni tikilidə 3 otaqlı təmirsiz mənzil satılır. 

+Kupçalıdır.
+Mənzil yelçəkəndir.
+Şəhərə əla mənzərə açılır.
+Rahatlıqla 4 otağa düzəltmək mümkündür."
6266967,https://bina.az/items/6266967,menziller/kohne-tikili,290000.00,50.00,2,2,5,kohne tikili,temirli,t,f,Bakı,Yasamal,,İçəri Şəhər,Nərimanov heykəli,,,agent,"Nərimanov heykəlinin yanında yerləşən Stalinka layihəli binada 2 otaqlı mənzil satılır. 
+ Metroya 5 dəqiqə piyada məsafəsi. (elmlər akademiyası eləcə də İçərişəhər metrosuna yaxındır.)
+ Yaxınlığında parklar (H.Cavid parkı, elmlər akademiyası bağı, nərimanov parkı, mərkəzi park və s)...
+ Mənzil Super təmirlidir. 
+ Geniş səliqəli həyəti.
+ Dənizə şəhərə möhtəşəm panorama.
+ Mənzil gördüyünüz bütün əşyaları ilə birlikdə satılır. 
Ciddi alıcılar üçün endirim olacaq. "
6366883,https://bina.az/items/6366883,menziller/yeni-tikili,320000.00,73.00,2,7,17,yeni tikili,temirli,t,t,Bakı,Nərimanov,,Gənclik,Azərbaycan turizm institutu,,,agent,"✨ NƏRİMANOV | ZÜMRÜD RESIDENCE ✨Bu proyekt yoxdur satışda
💎 VIP BLOK | VIP TƏMİR | TAM ƏŞYALI
🏡 2 otaq
📐 73 m²
🏢 17 mərtəbəli binanın 7-ci mərtəbəsi
💰 320 000 AZN
🌟 Zümrüd Residence — Nərimanov rayonunda, Heydər Əliyev Mərkəzinin yaxınlığında yerləşən premium yaşayış kompleksidir.
🏙️ Kompleks 4 hektar ərazidə yerləşir və 7 binadan ibarətdir.
✨ Kompleksin üstünlükləri:
🔹 Qapalı şəhərcik konsepsiyası
🔹 Geniş və yaşıllıqlı həyət
🔹 24/7 mühafizə və resepsion xidməti
🔹 Yeraltı və geniş avtoparkinq
🔹 Qapalı hovuz
🔹 Fitness və SPA mərkəzi
🔹 Uşaqlar üçün oyun meydançası
🔹 Futbol meydançası və açıq hava idman guşəsi
🔹 Supermarket, aptek və digər iaşə obyektləri
🔹 Sakit və təhlükəsiz yaşayış mühiti
🔹 Heydər Əliyev Mərkəzinə panorama
🚪 Mənzil VIP blokda yerləşir, yüksək səviyyədə təmir olunub və tam əşyalı şəkildə satılır.
💼 Şirkətin xidmət haqqı: 1%

"
6366885,https://bina.az/items/6366885,menziller/kohne-tikili,235000.00,70.00,3,2,5,kohne tikili,temirli,t,f,Bakı,Yasamal,,Elmlər Akademiyası,Merida Premium,,,agent,"TƏCİLİ SATİLİR

Elmlər Akademiyasi metro st.yaxinliginda TƏMİRLİ mənzil satilir

5/2 ci mərtəbə
otaq sayi-3
Ümumi sahəsi 70 kv.m.
2 balkon(1 qatilib otaga)
istilik kombi
qaz su işiq daimidir
Bina oldiqca əlverişli ərszidədir yaxinliginda məktəb baxca və istənilən zəruriiaşə obyektləri piyada məsəfəsindədir
Əlavə məlumat ücün xənq edin
Şirkətin xidmət haqqi 1%"
6275219,https://bina.az/items/6275219,menziller/kohne-tikili,92000.00,21.40,1,2,2,kohne tikili,temirli,t,f,Bakı,Nəsimi,,28 May,Azərbaycan Dövlət Neft və Sənaye Universiteti,,,agent,"TƏCİLİ SATİLİR...HEYDƏR ƏLİYEV SARAYİNİN YANİNDA 1 OTAQLİ MENZİL 92000 AZN.
  Menzil metroya yaxin Nəsimi rayon Heydər Əliyev sarayınin yanı. 2 mərtəbəli tikilinin 2ci mərtəbəsi.Yelçəkən(Skvaznoy) menzildir. Təmirlidir. qaz su işıq daimi. Çıxarış (kupça) var.Payli mülkiyyet deyil.21.4 kv.m. 1 otaqlidir. 92000 azn. 1% ofis haqqi. "
6366886,https://bina.az/items/6366886,menziller/yeni-tikili,433000.00,433.00,6,14,15,yeni tikili,temirli,t,f,Bakı,Nəsimi,,,Bakı Asiya Universiteti,,,agent,"""NAGIL"" kimi MƏNZİL SATIŞDADIR! ŞƏHƏRİN ƏN PRESTİJLİ MƏNTƏGƏLƏRİN BİRİNDƏ. FÜRSƏTİ QAÇIRMAYIN!
Bina yerləşir Rahat marketin arxasında. Yeraltı qarajı, parkinq yerləri, 2 sürətli lifti, bütün növ iaşə obyektləri vəs.
Mənzil: DUPLEX, 2 ayrı yaşayışı üçün və yaxud 1 böyük ailə üçün nəzərdə tutulmuş mənzil.
1-ci mərtəbədə:3.20 m. hündürlüyü olan tavanlı-YELÇƏKƏN, qanuni 3 otaq (1 qonaq+2 yataq), 2 çox böyük sanitar qovşaq (duş kabina və vannalı,İspan və Alman istehsalı avadanlıqlarla), geniş dəhlizi, 2 uzun balkonu (bütün otaqlardan və mətbəxdən çıxış var), böyük mətbəxi və pilləkən gəfəsi. Çıxarışda 1-ci mərtəbə 127kv-dir;
2-ci mərtəbədə: Mərtəbədən ayrı 2 girişi var. 4 m. hündürlüyü olan tağlı tavanı olan-YELÇƏKƏN, qanuni 6 otaqdan (3 mənzilin birləşməsi) 3 otaq-studioya düzəldilmiş (1 qonaq-mətbəx (Berloni premium)+2 yataq), 2 çox böyük sanitar qovşaq (duş kabina və vannalı, İspan və Alman istehsalı avadanlıqlarla, biri-yataq otağında), 1 çamaşırxana otağı, 1 qarderob otağı, geniş dəhlizi, 2 uzun balkonu (bütün otaqlardan çıxış var).
2-ci mərtəbənin sahəsi - 208kvm+100kvm-lik yaşıllıqla təchiz olunmuş VERANDA-TERRASı (istirahət zonası). Terrasa mənzildən və blokdan ayrıca çıxışı var, su xətləri və kanalizasiya sistemi ilə təchiz olunub.Mənzil qismən əşyalı satılır, qalan əmlaklar danışıq yolu ilə. Mənzildən ŞƏHƏRİN bir neçə istiqamətinə açılan MÖHTƏŞƏM PANORANMA!
OFİS HAQQI alıcıdan - 1%."
